"Year","Gas","CSC.Sector","CSC.Subsector","value","Edgar_Class","strategy_id","primary_id","strategy","Code","design_id","Contry","source","future_id","ids"
2015,"CO2","Agriculture","AG - Crops",10.61606,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2016,"CO2","Agriculture","AG - Crops",10.61606,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2017,"CO2","Agriculture","AG - Crops",10.61606,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2018,"CO2","Agriculture","AG - Crops",10.9014326974735,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2019,"CO2","Agriculture","AG - Crops",11.19504787402,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2020,"CO2","Agriculture","AG - Crops",11.3458604389284,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2021,"CO2","Agriculture","AG - Crops",11.5181438465143,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2022,"CO2","Agriculture","AG - Crops",11.6185871633937,"AG - Crops:CO2",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:CO2:NA:Historical"
2000,"N2O","Agriculture","AG - Crops",4.1496,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2001,"N2O","Agriculture","AG - Crops",4.24242,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2002,"N2O","Agriculture","AG - Crops",4.33524,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2003,"N2O","Agriculture","AG - Crops",4.42806,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2004,"N2O","Agriculture","AG - Crops",4.52088,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2005,"N2O","Agriculture","AG - Crops",4.6137,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2006,"N2O","Agriculture","AG - Crops",4.78842,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2007,"N2O","Agriculture","AG - Crops",4.96314,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2008,"N2O","Agriculture","AG - Crops",5.13786,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2009,"N2O","Agriculture","AG - Crops",5.31258,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2010,"N2O","Agriculture","AG - Crops",5.4873,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2011,"N2O","Agriculture","AG - Crops",5.54736,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2012,"N2O","Agriculture","AG - Crops",5.60742,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2013,"N2O","Agriculture","AG - Crops",5.66748,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2014,"N2O","Agriculture","AG - Crops",5.72754,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2015,"N2O","Agriculture","AG - Crops",5.7876,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2016,"N2O","Agriculture","AG - Crops",5.8695,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2017,"N2O","Agriculture","AG - Crops",5.9514,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2018,"N2O","Agriculture","AG - Crops",6.111380922465,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2019,"N2O","Agriculture","AG - Crops",6.27598260724249,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2020,"N2O","Agriculture","AG - Crops",6.36052865340232,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2021,"N2O","Agriculture","AG - Crops",6.45711132832194,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2022,"N2O","Agriculture","AG - Crops",6.51342019960523,"AG - Crops:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:N2O:NA:Historical"
2000,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2001,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2002,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2003,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2004,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2005,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2006,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2007,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2008,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2009,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2010,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2011,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2012,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2013,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2014,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2015,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2016,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2017,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2018,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2019,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2020,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2021,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2022,"NOx","Agriculture","AG - Crops",0,"AG - Crops:NOx",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Crops:NOx:NA:Historical"
2000,"CH4","Agriculture","AG - Livestock",8.69503,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2001,"CH4","Agriculture","AG - Livestock",9.073966,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2002,"CH4","Agriculture","AG - Livestock",9.452902,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2003,"CH4","Agriculture","AG - Livestock",9.831838,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2004,"CH4","Agriculture","AG - Livestock",10.210774,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2005,"CH4","Agriculture","AG - Livestock",10.58971,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2006,"CH4","Agriculture","AG - Livestock",11.29883,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2007,"CH4","Agriculture","AG - Livestock",12.00795,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2008,"CH4","Agriculture","AG - Livestock",12.71707,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2009,"CH4","Agriculture","AG - Livestock",13.42619,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2010,"CH4","Agriculture","AG - Livestock",14.13531,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2011,"CH4","Agriculture","AG - Livestock",14.48987,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2012,"CH4","Agriculture","AG - Livestock",14.84443,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2013,"CH4","Agriculture","AG - Livestock",15.19899,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2014,"CH4","Agriculture","AG - Livestock",15.55355,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2015,"CH4","Agriculture","AG - Livestock",15.90811,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2016,"CH4","Agriculture","AG - Livestock",16.272365,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2017,"CH4","Agriculture","AG - Livestock",16.63662,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2018,"CH4","Agriculture","AG - Livestock",17.0838327254595,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2019,"CH4","Agriculture","AG - Livestock",17.5439623892366,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2020,"CH4","Agriculture","AG - Livestock",17.7803034925843,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2021,"CH4","Agriculture","AG - Livestock",18.050291942566,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2022,"CH4","Agriculture","AG - Livestock",18.2076984845845,"AG - Livestock:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:CH4:NA:Historical"
2000,"N2O","Agriculture","AG - Livestock",1.40868,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2001,"N2O","Agriculture","AG - Livestock",1.40868,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2002,"N2O","Agriculture","AG - Livestock",1.40868,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2003,"N2O","Agriculture","AG - Livestock",1.40868,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2004,"N2O","Agriculture","AG - Livestock",1.40868,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2005,"N2O","Agriculture","AG - Livestock",1.40868,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2006,"N2O","Agriculture","AG - Livestock",1.491126,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2007,"N2O","Agriculture","AG - Livestock",1.573572,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2008,"N2O","Agriculture","AG - Livestock",1.656018,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2009,"N2O","Agriculture","AG - Livestock",1.738464,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2010,"N2O","Agriculture","AG - Livestock",1.82091,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2011,"N2O","Agriculture","AG - Livestock",1.876056,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2012,"N2O","Agriculture","AG - Livestock",1.931202,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2013,"N2O","Agriculture","AG - Livestock",1.986348,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2014,"N2O","Agriculture","AG - Livestock",2.041494,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2015,"N2O","Agriculture","AG - Livestock",2.09664,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2016,"N2O","Agriculture","AG - Livestock",2.100735,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2017,"N2O","Agriculture","AG - Livestock",2.10483,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2018,"N2O","Agriculture","AG - Livestock",2.16141040881675,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2019,"N2O","Agriculture","AG - Livestock",2.21962504136879,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2020,"N2O","Agriculture","AG - Livestock",2.24952641824458,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2021,"N2O","Agriculture","AG - Livestock",2.28368478630102,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2022,"N2O","Agriculture","AG - Livestock",2.30359952930992,"AG - Livestock:N2O",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"AG - Livestock:N2O:NA:Historical"
2000,"All GHG","Energy","EN - Building",2.038,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2001,"All GHG","Energy","EN - Building",2.1272,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2002,"All GHG","Energy","EN - Building",2.2164,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2003,"All GHG","Energy","EN - Building",2.3056,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2004,"All GHG","Energy","EN - Building",2.3948,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2005,"All GHG","Energy","EN - Building",2.484,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2006,"All GHG","Energy","EN - Building",2.592,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2007,"All GHG","Energy","EN - Building",2.7,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2008,"All GHG","Energy","EN - Building",2.808,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2009,"All GHG","Energy","EN - Building",2.916,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2010,"All GHG","Energy","EN - Building",3.024,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2011,"All GHG","Energy","EN - Building",3.0946,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2012,"All GHG","Energy","EN - Building",3.1652,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2013,"All GHG","Energy","EN - Building",3.2358,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2014,"All GHG","Energy","EN - Building",3.3064,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2015,"All GHG","Energy","EN - Building",3.377,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2016,"All GHG","Energy","EN - Building",3.34387,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2017,"All GHG","Energy","EN - Building",3.31074,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2018,"All GHG","Energy","EN - Building",3.3997367468565,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2019,"All GHG","Energy","EN - Building",3.49130400529321,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2020,"All GHG","Energy","EN - Building",3.53833663238317,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2021,"All GHG","Energy","EN - Building",3.59206518787656,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2022,"All GHG","Energy","EN - Building",3.62338958759973,"EN - Building:All GHG",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Building:All GHG:NA:Historical"
2000,"CH4","Energy","EN - Industrial Combustion",0.0829338,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2001,"CH4","Energy","EN - Industrial Combustion",0.0888062,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2002,"CH4","Energy","EN - Industrial Combustion",0.0888062,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2003,"CH4","Energy","EN - Industrial Combustion",0.0888062,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2004,"CH4","Energy","EN - Industrial Combustion",0.108307,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2005,"CH4","Energy","EN - Industrial Combustion",0.1278078,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2006,"CH4","Energy","EN - Industrial Combustion",0.1341234,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2007,"CH4","Energy","EN - Industrial Combustion",0.140439,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2008,"CH4","Energy","EN - Industrial Combustion",0.14693465,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2009,"CH4","Energy","EN - Industrial Combustion",0.1534303,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2010,"CH4","Energy","EN - Industrial Combustion",0.1566158,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2011,"CH4","Energy","EN - Industrial Combustion",0.1598013,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2012,"CH4","Energy","EN - Industrial Combustion",0.1791359,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2013,"CH4","Energy","EN - Industrial Combustion",0.1984705,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2014,"CH4","Energy","EN - Industrial Combustion",0.32845275,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2015,"CH4","Energy","EN - Industrial Combustion",0.458435,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2016,"CH4","Energy","EN - Industrial Combustion",0.382814,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2017,"CH4","Energy","EN - Industrial Combustion",0.307193,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
2018,"CH4","Energy","EN - Industrial Combustion",0.315450724151425,"EN - Industrial Combustion:CH4",NA,NA,"Historical","UGA",NA,"uganda","EDGAR",NA,"EN - Industrial Combustion:CH4:NA:Historical"
